0.000000E+0	1.453701E-1
2.000000E-1	5.800812E-2
4.000000E-1	-2.920664E-2
6.000000E-1	1.262445E-1
8.000000E-1	1.479671E-1
1.000000E+0	1.700667E-1
1.200000E+0	1.447475E-2
1.400000E+0	-1.673893E-2
1.600000E+0	3.176209E-2
1.800000E+0	4.402453E-2
2.000000E+0	-3.593479E-3
2.200000E+0	-5.231504E-2
2.400000E+0	1.377227E-2
2.600000E+0	9.652914E-3
2.800000E+0	1.572271E-2
3.000000E+0	-3.916118E-2
3.200000E+0	-3.125879E-3
3.400000E+0	-2.648230E-2
3.600000E+0	-1.042232E-1
3.800000E+0	-1.562166E-1
4.000000E+0	-1.433216E-1
4.200000E+0	-4.648776E-2
4.400000E+0	2.854559E-2
4.600000E+0	-6.264389E-2
4.800000E+0	-1.430387E-1
5.000000E+0	-2.436905E-1
5.200000E+0	-1.647560E-1
5.400000E+0	-2.946665E-1
5.600000E+0	-3.403317E-1
5.800000E+0	-2.113716E-1
6.000000E+0	-1.689893E-1
6.200000E+0	-8.858181E-2
6.400000E+0	-1.758299E-1
6.600000E+0	-2.667800E-1
6.800000E+0	-1.541190E-1
7.000000E+0	2.131497E-2
7.200000E+0	1.073643E-1
7.400000E+0	3.965209E-2
7.600000E+0	-4.517354E-2
7.800000E+0	-2.582317E-1
8.000000E+0	-1.596623E-1
8.200000E+0	-1.191466E-1
8.400000E+0	5.955275E-2
8.600000E+0	8.005456E-2
8.800000E+0	1.258512E-1
9.000000E+0	-2.844684E-2
9.200000E+0	-7.920989E-2
9.400000E+0	1.581362E-2
9.600000E+0	2.106653E-1
9.800000E+0	3.927311E-1
1.000000E+1	2.146791E-1
1.020000E+1	1.656308E-1
1.040000E+1	1.487744E-1
1.060000E+1	3.761619E-1
1.080000E+1	5.114994E-1
1.100000E+1	5.576053E-1
1.120000E+1	5.620687E-1
1.140000E+1	6.948388E-1
1.160000E+1	7.581130E-1
1.180000E+1	8.690315E-1
1.200000E+1	8.417801E-1
1.220000E+1	7.920004E-1
1.240000E+1	9.185919E-1
1.260000E+1	9.955229E-1
1.280000E+1	9.939091E-1
1.300000E+1	9.692069E-1
1.320000E+1	9.300004E-1
1.340000E+1	9.034180E-1
1.360000E+1	9.088651E-1
1.380000E+1	7.715752E-1
1.400000E+1	6.561298E-1
1.420000E+1	6.000260E-1
1.440000E+1	4.478362E-1
1.460000E+1	2.997386E-1
1.480000E+1	3.824594E-1
1.500000E+1	4.525484E-1
1.520000E+1	5.194946E-1
1.540000E+1	5.151556E-1
1.560000E+1	6.008963E-1
1.580000E+1	5.254764E-1
1.600000E+1	6.845003E-1
1.620000E+1	7.253917E-1
1.640000E+1	7.425723E-1
1.660000E+1	7.086373E-1
1.680000E+1	7.804335E-1
1.700000E+1	7.898577E-1
1.720000E+1	7.174679E-1
1.740000E+1	6.584248E-1
1.760000E+1	6.195309E-1
1.780000E+1	5.794673E-1
1.800000E+1	5.745407E-1
1.820000E+1	4.628261E-1
1.840000E+1	4.275629E-1
1.860000E+1	3.405966E-1
1.880000E+1	4.086087E-1
1.900000E+1	3.394090E-1
1.920000E+1	2.445476E-1
1.940000E+1	1.456788E-1
1.960000E+1	2.092822E-1
1.980000E+1	1.875427E-1
2.000000E+1	1.258577E-1
2.020000E+1	-2.994469E-2
2.040000E+1	5.091911E-2
2.060000E+1	3.601831E-2
2.080000E+1	1.462523E-1
2.100000E+1	8.276607E-2
2.120000E+1	-1.498660E-3
2.140000E+1	1.295954E-2
2.160000E+1	2.685622E-2
2.180000E+1	-2.685571E-2
2.200000E+1	-8.345992E-2
2.220000E+1	-1.349414E-1
2.240000E+1	-5.184674E-2
2.260000E+1	-1.608717E-1
2.280000E+1	-2.200306E-1
2.300000E+1	-1.682684E-1
2.320000E+1	-1.072138E-1
2.340000E+1	-1.009071E-2
2.360000E+1	-1.645824E-1
2.380000E+1	-3.407377E-1
2.400000E+1	-3.716313E-1
2.420000E+1	-1.985955E-1
2.440000E+1	-8.807164E-2
2.460000E+1	-1.036684E-1
2.480000E+1	-1.255821E-1
2.500000E+1	-2.272139E-1
2.520000E+1	-2.077965E-1
2.540000E+1	-1.660522E-1
2.560000E+1	-1.380313E-1
2.580000E+1	-1.591802E-1
2.600000E+1	-1.404606E-1
2.620000E+1	-1.561264E-1
2.640000E+1	-1.545950E-1
2.660000E+1	-2.522222E-1
2.680000E+1	-2.707157E-1
2.700000E+1	-2.520907E-1
2.720000E+1	-1.646203E-1
2.740000E+1	-1.641567E-1
2.760000E+1	-1.543021E-1
2.780000E+1	-1.076696E-1
2.800000E+1	-3.097527E-2
2.820000E+1	-4.800811E-2
2.840000E+1	-9.323537E-2
2.860000E+1	-1.098359E-1
2.880000E+1	4.522552E-2
2.900000E+1	-1.830983E-2
2.920000E+1	-1.333662E-1
2.940000E+1	-1.871524E-1
2.960000E+1	-8.001486E-2
2.980000E+1	-9.569771E-2
3.000000E+1	-1.120865E-1
3.020000E+1	-2.074106E-1
3.040000E+1	-2.208129E-1
3.060000E+1	-1.300694E-1
3.080000E+1	-1.673167E-1
3.100000E+1	-1.897883E-1
3.120000E+1	-9.945570E-2
3.140000E+1	-8.022398E-2
3.160000E+1	-1.776038E-1
3.180000E+1	-2.128707E-1
3.200000E+1	-2.563440E-1
3.220000E+1	-1.929542E-1
3.240000E+1	-1.377956E-1
3.260000E+1	-1.322652E-1
3.280000E+1	-1.909079E-1
3.300000E+1	-1.916431E-1
3.320000E+1	-2.293779E-1
3.340000E+1	-1.643612E-1
3.360000E+1	-1.724368E-1
3.380000E+1	-2.632746E-1
3.400000E+1	-2.937713E-1
3.420000E+1	-2.615619E-1
3.440000E+1	-2.834338E-1
3.460000E+1	-2.615339E-1
3.480000E+1	-2.667476E-1
3.500000E+1	-2.327770E-1
3.520000E+1	-1.687498E-1
3.540000E+1	-1.705657E-1
3.560000E+1	-1.398848E-1
3.580000E+1	-1.740822E-1
3.600000E+1	-1.546628E-1
3.620000E+1	-1.722079E-1
3.640000E+1	-2.649565E-1
3.660000E+1	-3.390413E-1
3.680000E+1	-3.175220E-1
3.700000E+1	-2.284867E-1
3.720000E+1	-2.216927E-1
3.740000E+1	-2.607930E-1
3.760000E+1	-2.745513E-1
3.780000E+1	-2.832932E-1
3.800000E+1	-1.607518E-1
3.820000E+1	-1.261515E-1
3.840000E+1	-7.114573E-2
3.860000E+1	-9.087336E-2
3.880000E+1	-1.534950E-1
3.900000E+1	-2.118575E-1
3.920000E+1	-1.418871E-1
3.940000E+1	-7.563513E-2
3.960000E+1	-9.640663E-3
3.980000E+1	2.157477E-2
