0.000000E+0	-9.395552E-2
2.000000E-1	6.182199E-2
4.000000E-1	-5.700916E-3
6.000000E-1	-1.028438E-1
8.000000E-1	2.874031E-3
1.000000E+0	-4.323285E-2
1.200000E+0	-1.691785E-1
1.400000E+0	1.209886E-1
1.600000E+0	1.535961E-1
1.800000E+0	2.041714E-2
2.000000E+0	-3.874174E-2
2.200000E+0	6.763422E-2
2.400000E+0	-1.537115E-1
2.600000E+0	4.153554E-2
2.800000E+0	-8.491162E-2
3.000000E+0	4.177351E-3
3.200000E+0	2.703924E-1
3.400000E+0	2.029226E-1
3.600000E+0	1.023554E-2
3.800000E+0	-2.460089E-2
4.000000E+0	-1.763635E-1
4.200000E+0	-1.664374E-1
4.400000E+0	2.442403E-1
4.600000E+0	3.224945E-1
4.800000E+0	3.873398E-1
5.000000E+0	8.553790E-2
5.200000E+0	-5.848896E-1
5.400000E+0	7.140312E-1
5.600000E+0	1.243211E+0
5.800000E+0	1.348096E+0
6.000000E+0	1.388569E+0
6.200000E+0	1.491356E+0
6.400000E+0	1.502580E+0
6.600000E+0	1.825622E+0
6.800000E+0	1.885451E+0
7.000000E+0	1.779353E+0
7.200000E+0	1.773632E+0
7.400000E+0	2.246606E+0
7.600000E+0	1.978454E+0
7.800000E+0	1.980387E+0
8.000000E+0	2.159353E+0
8.200000E+0	2.053746E+0
8.400000E+0	2.176660E+0
8.600000E+0	2.363790E+0
8.800000E+0	2.465337E+0
9.000000E+0	2.324776E+0
9.200000E+0	2.558277E+0
9.400000E+0	2.779894E+0
9.600000E+0	2.767916E+0
9.800000E+0	2.615613E+0
1.000000E+1	2.629007E+0
1.020000E+1	2.837981E+0
1.040000E+1	2.952650E+0
1.060000E+1	2.643580E+0
1.080000E+1	2.899336E+0
1.100000E+1	3.037066E+0
1.120000E+1	3.004467E+0
1.140000E+1	2.996098E+0
1.160000E+1	3.413865E+0
1.180000E+1	3.706502E+0
1.200000E+1	3.680935E+0
1.220000E+1	3.705495E+0
1.240000E+1	4.009757E+0
1.260000E+1	4.260841E+0
1.280000E+1	4.108903E+0
1.300000E+1	4.295657E+0
1.320000E+1	4.370963E+0
1.340000E+1	4.366357E+0
1.360000E+1	4.466700E+0
1.380000E+1	4.325868E+0
1.400000E+1	4.699177E+0
1.420000E+1	5.345932E+0
1.440000E+1	5.275828E+0
1.460000E+1	5.226973E+0
1.480000E+1	5.075290E+0
1.500000E+1	4.744976E+0
1.520000E+1	4.127151E+0
1.540000E+1	3.520591E+0
1.560000E+1	3.486234E+0
1.580000E+1	3.029499E+0
1.600000E+1	2.697528E+0
1.620000E+1	2.403902E+0
1.640000E+1	2.150966E+0
1.660000E+1	1.996583E+0
1.680000E+1	1.673339E+0
1.700000E+1	1.829731E+0
1.720000E+1	1.858907E+0
1.740000E+1	1.607590E+0
1.760000E+1	1.382118E+0
1.780000E+1	1.144818E+0
1.800000E+1	1.253440E+0
1.820000E+1	1.445077E+0
1.840000E+1	1.283258E+0
1.860000E+1	1.308291E+0
1.880000E+1	1.082487E+0
1.900000E+1	8.240663E-1
1.920000E+1	8.951800E-1
1.940000E+1	1.052509E+0
1.960000E+1	9.724041E-1
1.980000E+1	8.681470E-1
2.000000E+1	7.918510E-1
2.020000E+1	8.929458E-1
2.040000E+1	9.349467E-1
2.060000E+1	8.674205E-1
2.080000E+1	9.259540E-1
2.100000E+1	8.792467E-1
2.120000E+1	8.770169E-1
2.140000E+1	7.772921E-1
2.160000E+1	8.077847E-1
2.180000E+1	7.754500E-1
2.200000E+1	6.661917E-1
2.220000E+1	7.597229E-1
2.240000E+1	8.198403E-1
2.260000E+1	7.432856E-1
2.280000E+1	3.179004E-1
2.300000E+1	4.383290E-1
2.320000E+1	6.680580E-1
2.340000E+1	5.559172E-1
2.360000E+1	5.127952E-1
2.380000E+1	6.192039E-1
2.400000E+1	6.348632E-1
2.420000E+1	5.042312E-1
2.440000E+1	2.813190E-1
2.460000E+1	1.466409E-1
2.480000E+1	5.843900E-1
2.500000E+1	7.894896E-1
2.520000E+1	4.661612E-1
2.540000E+1	3.026995E-1
2.560000E+1	3.864108E-1
2.580000E+1	4.095671E-1
2.600000E+1	4.128151E-1
2.620000E+1	3.672938E-1
2.640000E+1	3.948663E-1
2.660000E+1	3.216014E-1
2.680000E+1	9.822937E-3
2.700000E+1	2.324001E-1
2.720000E+1	4.469577E-1
2.740000E+1	2.820353E-1
2.760000E+1	5.225431E-1
2.780000E+1	3.592150E-1
2.800000E+1	1.804517E-1
2.820000E+1	3.465174E-1
2.840000E+1	1.560046E-1
2.860000E+1	4.987979E-2
2.880000E+1	4.683876E-1
2.900000E+1	2.555540E-1
2.920000E+1	8.078658E-2
2.940000E+1	4.908413E-2
2.960000E+1	1.620461E-1
2.980000E+1	1.449059E-1
3.000000E+1	1.295349E-2
3.020000E+1	2.810938E-1
3.040000E+1	4.892167E-1
3.060000E+1	2.740015E-1
3.080000E+1	1.872616E-1
3.100000E+1	2.858782E-1
3.120000E+1	3.349700E-1
3.140000E+1	3.683496E-1
3.160000E+1	9.234955E-2
3.180000E+1	1.792468E-1
3.200000E+1	2.692873E-2
3.220000E+1	1.166058E-1
3.240000E+1	3.000843E-1
3.260000E+1	1.579770E-1
3.280000E+1	1.837084E-1
3.300000E+1	1.928271E-1
3.320000E+1	-4.039537E-2
3.340000E+1	-1.447181E-1
3.360000E+1	4.501769E-2
3.380000E+1	2.377663E-1
3.400000E+1	7.586660E-2
3.420000E+1	3.328502E-1
3.440000E+1	9.572129E-2
3.460000E+1	-4.181926E-2
